23133.6304,23133.6304,,65560.52913,65338.06116,,24320.5891,24317.86927,,48969.95234,48969.95234,,39410.67826,39410.67826,,35756.54398,35756.54398,,39761.4406,39761.4406,,31968.1598,31968.1598,,24384.87741,24318.03146,,45220.03903,44652.0435,,37848.64401,37762.64108
48295.65987,45671.69133,,69317.84745,69317.84745,,39549.87072,37975.81008,,73146.8083,71451.78889,,62781.85137,62781.85137,,46895.78364,46822.12602,,45110.24845,43716.95369,,50478.33142,50478.33142,,49111.25217,47227.80003,,61072.80443,59263.46741,,54576.04578,53470.76677
52388.15548,52388.15548,,72330.10903,72330.10903,,56976.87946,56761.04045,,79790.94723,79790.94723,,72729.15143,71983.22577,,62134.26265,60353.33372,,64926.96165,64030.96907,,58008.47805,58008.47805,,53760.65937,53760.65937,,62268.95593,62104.15923,,63531.45603,63151.10774
59516.75283,59516.75283,,74867.68469,74213.35262,,63324.90812,61730.89661,,80199.78085,79190.14385,,75525.1637,73716.00707,,69684.79392,69684.79392,,67449.99936,66259.00611,,58616.23844,56809.65172,,61708.62991,60214.56414,,64386.88691,63658.0323,,67528.08387,66499.32012
68425.14244,66964.36879,,79801.22295,79388.99403,,73625.84526,73014.76736,,80199.78085,79047.58757,,79525.31391,77851.79044,,71492.01338,70637.85661,,74741.30909,73753.29799,,66840.15427,66840.15427,,61708.62991,60224.51713,,69223.92675,69223.92675,,72558.33388,71694.72609
72516.28976,72507.54173,,79891.57931,79655.00899,,78522.23118,78522.23118,,80331.42141,79561.32635,,79525.31391,77952.70206,,79923.60667,79348.6304,,77693.77933,76009.34151,,67977.69418,63671.17054,,63134.31779,62283.7797,,70270.24112,69049.35292,,74978.64747,73856.10854
77708.54606,77339.49249,,84825.64283,83396.97592,,80527.6718,77963.25004,,82461.14263,82135.85424,,79525.31391,75779.9247,,81198.49458,78742.71001,,78033.79691,77828.51661,,72738.924,72738.924,,63134.31779,61080.56822,,70644.99202,69960.60962,,77079.88425,75696.68258
78523.02765,76386.48233,,84825.64283,83837.03326,,80875.86072,80875.86072,,82461.14263,80523.06566,,79525.31391,77578.19565,,81198.49458,80386.68526,,80660.11456,79361.87076,,77173.47933,74438.44125,,68468.2593,66346.53185,,71877.44048,70798.72404,,78558.8776,77053.28908
78523.02765,77765.56444,,84825.64283,83759.44314,,80875.86072,78740.55221,,82461.14263,81405.25814,,79525.31391,77556.64552,,82175.55046,80246.80797,,80754.35886,80484.09181,,82781.32703,82674.11545,,72661.63357,72661.63357,,72622.20593,70516.55893,,79720.60636,78581.06712
78983.11847,78983.11847,,84825.64283,83790.73233,,82429.85271,81385.26338,,82461.14263,79698.0611,,79525.31391,77830.65304,,82175.55046,80391.61491,,80754.35886,79001.6813,,84281.44818,81808.88841,,80969.15727,80307.02367,,76119.41197,76119.41197,,81252.49973,79931.64486
82783.06432,82650.17549,,85158.70458,85058.25716,,83588.627,82782.33618,,82461.14263,81814.00218,,79525.31391,77680.86981,,82175.55046,79608.55656,,80754.35886,78401.35364,,84281.44818,83545.74307,,81300.7912,80304.77925,,76119.41197,75091.05531,,81814.84131,80693.71286
83882.04794,81142.94016,,86609.29399,86609.29399,,83588.627,81444.72102,,83383.35966,82207.13468,,79719.33292,78713.52928,,82175.55046,81303.84347,,80754.35886,78028.53813,,84281.44818,83399.10131,,82944.46559,82253.12805,,76119.41197,72748.04448,,82345.78966,80785.02746
83882.04794,80147.9956,,86609.29399,85121.18966,,83588.627,81728.42819,,84126.35868,83534.11276,,80219.06029,77784.49012,,82175.55046,80567.21954,,80754.35886,77910.55146,,84281.44818,83566.95312,,82944.46559,80531.56052,,76119.41197,74965.79818,,82470.0623,80585.82991
83882.04794,80984.31067,,86609.29399,84369.51812,,83588.627,78781.81446,,84504.77641,83796.591,,80977.29687,79283.90167,,82175.55046,79653.53723,,81077.49435,79996.35327,,85173.47827,83834.11396,,83679.12425,80694.88044,,78328.43185,77890.92753,,82999.61214,80928.59483
83882.04794,83742.90826,,86609.29399,85049.97959,,83588.627,79905.24601,,84504.77641,82862.06507,,80977.29687,79834.78452,,82175.55046,80774.67353,,81077.49435,80002.28473,,85615.20808,84771.51571,,83679.12425,80896.75151,,79401.62689,78309.11361,,83151.10462,81614.93225
85567.50711,83998.39311,,86609.29399,84907.09836,,83588.627,81987.36325,,84514.30949,84354.78874,,80977.29687,78486.29212,,83612.76412,81816.46603,,81615.40779,81059.56692,,85615.20808,84485.36684,,84136.88891,84136.88891,,79401.62689,77762.17193,,83563.89302,82299.43962
85567.50711,85239.48212,,86922.70226,85793.14395,,83588.627,81558.67592,,84626.1379,82956.5883,,80977.29687,79742.02028,,83612.76412,82967.37883,,82267.70206,81001.62002,,85615.20808,84054.04738,,84136.88891,83387.67546,,79401.62689,76864.96823,,83671.64612,82356.56005
86297.93761,82423.11896,,87063.158,84855.37587,,83588.627,81829.55883,,84626.1379,84023.35635,,80977.29687,78017.00167,,83612.76412,82557.04461,,82267.70206,79258.19543,,85615.20808,84164.95479,,84136.88891,83456.3682,,80647.85647,80647.85647,,83883.3577,82123.28312
86297.93761,84168.33099,,87063.158,84512.44739,,83588.627,82760.64587,,85113.62574,83866.4962,,80977.29687,78281.47486,,85026.30049,83555.25303,,82267.70206,79613.06514,,85615.20808,84997.18263,,84136.88891,81226.23874,,80647.85647,79882.67054,,84073.46012,82286.38054
86297.93761,85237.85322,,87063.158,85350.60799,,83588.627,82214.57848,,85310.31248,82439.44653,,80977.29687,77955.827,,85026.30049,83755.86469,,82267.70206,80274.5342,,85615.20808,83966.45513,,84136.88891,81897.85515,,81448.27197,81308.3863,,84173.17035,82440.14087
