2138.282374,2138.282374,,-3673.920853,-3673.920853,,5010.019295,5010.019295,,-2336.449254,-2336.449254,,2162.583969,2162.583969,,5239.059026,5239.059026,,3353.715644,3353.715644,,4444.643461,4444.643461,,824.31446,824.31446,,1906.916458,1906.916458
2691.207378,2691.207378,,-2718.328152,-2718.328152,,5750.211205,5750.211205,,-872.1648292,-872.1648292,,2644.023804,2644.023804,,5994.503133,5994.503133,,3930.887501,3930.887501,,5049.811719,5049.811719,,1616.86487,1616.86487,,2676.335181,2676.335181
2974.168223,2974.168223,,-2284.683396,-2284.683396,,6207.126294,6207.126294,,302.5742032,302.5742032,,3030.339533,3030.339533,,6426.421896,6426.421896,,4731.388012,4731.388012,,5707.081807,5707.081807,,2556.298983,2556.298983,,3294.523951,3294.523951
3284.524245,3284.524245,,-1493.995974,-1493.995974,,6399.134466,6399.134466,,1187.357838,1187.357838,,4044.21987,4044.21987,,6769.332393,6769.332393,,5438.023125,5438.023125,,6435.278767,6435.278767,,3698.425081,3698.425081,,3973.588868,3973.588868
3861.334576,3861.334576,,25.50722842,25.50722842,,6640.002281,6640.002281,,2203.735087,2203.735087,,5016.752564,5016.752564,,7161.051296,7161.051296,,6426.710251,6426.710251,,6703.29174,6703.29174,,3968.626995,3968.626995,,4667.44578,4667.44578
4067.83021,4067.83021,,1187.275451,1187.275451,,6963.754446,6963.754446,,3175.705227,3175.705227,,5562.293064,5562.293064,,7523.05105,7523.05105,,6904.339225,6904.339225,,7183.010109,7183.010109,,4662.938162,4662.938162,,5247.79966,5247.79966
4474.047048,4474.047048,,1877.456112,1877.456112,,7492.085901,7492.085901,,3644.644269,3644.644269,,5913.800264,5913.800264,,7752.866918,7752.866918,,7329.433664,7329.433664,,7498.187277,7498.187277,,5450.860841,5450.860841,,5714.820255,5714.820255
4942.816189,4942.816189,,2472.319359,2472.319359,,7609.132095,7609.132095,,3982.255464,3982.255464,,6467.444966,6467.444966,,8290.946535,8290.946535,,8050.833184,8050.833184,,7569.528196,7569.528196,,6134.976983,6134.976983,,6168.916997,6168.916997
5125.917618,5125.917618,,2955.828341,2955.828341,,7917.376815,7917.376815,,4731.981142,4731.981142,,7001.603447,7001.603447,,8812.969764,8812.969764,,8241.287144,8241.287144,,8105.498346,8105.498346,,6689.09564,6689.09564,,6620.17314,6620.17314
5719.969768,5719.969768,,3381.640345,3381.640345,,7939.500119,7939.500119,,4895.987849,4895.987849,,7264.00795,7264.00795,,9105.720504,9105.720504,,8614.85789,8614.85789,,8630.881304,8630.881304,,6976.296159,6976.296159,,6947.651321,6947.651321
6256.597683,6256.597683,,3683.479363,3683.479363,,8266.240812,8266.240812,,5098.995795,5098.995795,,7642.159181,7642.159181,,9448.013694,9448.013694,,8712.788398,8712.788398,,8872.292757,8872.292757,,7265.023717,7265.023717,,7249.510156,7249.510156
6422.137967,6422.137967,,4023.712969,4023.712969,,8431.513961,8431.513961,,5398.594643,5398.594643,,7902.522431,7902.522431,,9516.991075,9516.991075,,9282.58803,9282.58803,,9375.46539,9375.46539,,7802.269962,7802.269962,,7572.86627,7572.86627
6871.797884,6871.797884,,4519.504622,4519.504622,,8803.721154,8803.721154,,5751.330452,5751.330452,,8261.70312,8261.70312,,9825.278336,9825.278336,,9580.86512,9580.86512,,9606.8104,9606.8104,,8037.796083,8037.796083,,7917.645241,7917.645241
6871.797884,6802.074042,,4622.24336,4622.24336,,9195.64813,9195.64813,,6020.901832,6020.901832,,8464.559821,8464.559821,,9962.858939,9962.858939,,9686.032936,9686.032936,,9874.01538,9874.01538,,8112.987623,8112.987623,,8090.116212,8082.369118
7247.666864,7247.666864,,4971.465444,4971.465444,,9685.168078,9685.168078,,6409.753779,6409.753779,,9380.177738,9380.177738,,10486.68551,10486.68551,,10012.05504,10012.05504,,10011.21121,10011.21121,,8295.943493,8295.943493,,8500.014129,8500.014129
7494.690975,7494.690975,,5290.597295,5290.597295,,9725.124538,9725.124538,,7407.917677,7407.917677,,9570.322267,9570.322267,,10599.28158,10599.28158,,10012.05504,9962.297323,,10269.43439,10269.43439,,8528.076944,8528.076944,,8766.388967,8760.860332
7704.847073,7704.847073,,5817.826299,5817.826299,,9809.395224,9809.395224,,7781.948799,7781.948799,,9902.226764,9902.226764,,10913.66569,10913.66569,,10425.26299,10425.26299,,10317.6711,10317.6711,,8838.343864,8838.343864,,9056.798645,9056.798645
8005.169539,8005.169539,,6044.91772,6044.91772,,9958.222316,9958.222316,,7956.827732,7956.827732,,10095.8583,10095.8583,,11035.69114,11035.69114,,11000.28563,11000.28563,,10373.46906,10373.46906,,8984.922805,8984.922805,,9272.818249,9272.818249
8102.021289,8102.021289,,6044.91772,6043.04022,,10101.91138,10101.91138,,8033.267753,8033.267753,,10282.88175,10282.88175,,11129.0761,11129.0761,,11189.27696,11189.27696,,10419.53624,10419.53624,,9215.155898,9215.155898,,9390.893899,9390.685288
8144.602985,8144.602985,,6224.992685,6224.992685,,10321.91993,10321.91993,,8167.785973,8167.785973,,10440.71801,10440.71801,,11319.7376,11319.7376,,11395.36462,11395.36462,,10467.15313,10467.15313,,9497.208759,9497.208759,,9553.275967,9553.275967
8195.562384,8195.562384,,6348.333367,6348.333367,,10557.95441,10557.95441,,8410.900216,8410.900216,,10572.95824,10572.95824,,11381.94158,11381.94158,,11750.3639,11750.3639,,10682.51038,10682.51038,,9551.596073,9551.596073,,9716.902285,9716.902285
8668.829183,8668.829183,,6783.422133,6783.422133,,10602.5672,10602.5672,,8554.986704,8554.986704,,10888.70122,10888.70122,,11381.94158,11328.32041,,11813.2909,11813.2909,,10712.6534,10712.6534,,9673.921022,9673.921022,,9897.812594,9891.854685
8785.913148,8785.913148,,7134.080911,7134.080911,,10648.30249,10648.30249,,8562.381623,8562.381623,,10901.26777,10901.26777,,11593.79274,11593.79274,,11813.2909,11764.97756,,10908.05067,10908.05067,,9715.743618,9715.743618,,10006.98043,10001.61228
8909.910459,8909.910459,,7496.591617,7496.591617,,10742.34692,10742.34692,,8713.696217,8713.696217,,11049.14199,11049.14199,,11974.94672,11974.94672,,11813.2909,11784.40546,,11113.53848,11113.53848,,9904.347231,9904.347231,,10190.86784,10187.65834
8909.910459,8863.489669,,7561.364402,7561.364402,,10864.16458,10864.16458,,8816.914838,8816.914838,,11074.91379,11074.91379,,12006.99528,12006.99528,,11894.71286,11894.71286,,11113.53848,11092.3102,,10045.28003,10045.28003,,10254.19941,10246.68285
8909.910459,8862.963051,,7802.913628,7802.913628,,11028.60377,11028.60377,,8873.540528,8873.540528,,11074.91379,11069.17986,,12084.90285,12084.90285,,11900.43758,11900.43758,,11217.48214,11217.48214,,10078.45235,10078.45235,,10330.12857,10324.27508
8954.602393,8954.602393,,8095.172606,8095.172606,,11028.60377,10980.82881,,9286.826014,9286.826014,,11104.60708,11104.60708,,12191.07829,12191.07829,,12052.47515,12052.47515,,11220.12155,11220.12155,,10104.57711,10104.57711,,10448.67377,10443.36544
8974.256888,8974.256888,,8197.762645,8197.762645,,11028.60377,10986.8626,,9493.102041,9493.102041,,11121.09093,11121.09093,,12369.13883,12369.13883,,12567.5046,12567.5046,,11253.36035,11253.36035,,10207.48581,10207.48581,,10579.1451,10574.50719
9310.982876,9310.982876,,8329.489057,8329.489057,,11028.60377,10951.35753,,9757.075294,9757.075294,,11486.36621,11486.36621,,12425.46977,12425.46977,,12673.02665,12673.02665,,11287.24487,11287.24487,,10258.37468,10258.37468,,10728.5148,10719.93188
9733.924149,9733.924149,,8329.489057,8322.837482,,11028.60377,10947.55336,,9805.873438,9805.873438,,11587.1179,11587.1179,,12527.66131,12527.66131,,12687.57039,12687.57039,,11287.24487,11157.79731,,10335.10431,10335.10431,,10813.62102,10789.49329
9733.924149,9712.202902,,8329.489057,8276.667751,,11076.20563,11076.20563,,9865.211241,9865.211241,,11655.84629,11655.84629,,12763.68609,12763.68609,,12690.8037,12690.8037,,11628.31254,11628.31254,,10448.63794,10448.63794,,10910.23518,10901.95268
9870.423405,9870.423405,,8812.83204,8812.83204,,11249.14792,11249.14792,,9924.107079,9924.107079,,11667.23777,11667.23777,,12763.68609,12761.82538,,12690.8037,12615.82827,,11672.28603,11672.28603,,10591.06957,10591.06957,,11026.84373,11018.30638
9870.423405,9831.072354,,8866.138952,8866.138952,,11260.68479,11260.68479,,10012.97271,10012.97271,,11707.49408,11707.49408,,12868.60394,12868.60394,,12690.8037,12632.57525,,12209.30251,12209.30251,,10685.18842,10685.18842,,11130.17917,11119.337
9870.423405,9862.190783,,9076.198319,9076.198319,,11327.7887,11327.7887,,10154.49836,10154.49836,,11758.65766,11758.65766,,12868.60394,12810.46692,,12690.8037,12661.2379,,12257.88994,12257.88994,,10755.97048,10755.97048,,11195.64828,11184.98878
10038.9781,10038.9781,,9204.325741,9204.325741,,11493.13427,11493.13427,,10227.31511,10227.31511,,11954.45577,11954.45577,,12914.82754,12914.82754,,12741.1789,12741.1789,,12257.88994,12244.38204,,10855.81114,10855.81114,,11298.65739,11297.15651
10038.9781,10007.57395,,9252.895044,9252.895044,,11515.31228,11515.31228,,10496.72283,10496.72283,,12094.95675,12094.95675,,13011.26981,13011.26981,,12741.1789,12721.751,,12268.69083,12268.69083,,11289.66338,11289.66338,,11412.18532,11406.53732
10038.9781,9940.853645,,9268.47492,9268.47492,,11564.79246,11564.79246,,10496.72283,10392.97017,,12209.95083,12209.95083,,13011.26981,12992.74395,,12741.1789,12649.0063,,12416.52833,12416.52833,,11289.66338,11177.70554,,11448.61773,11401.44735
10038.9781,9893.633501,,9321.785925,9321.785925,,11585.38309,11585.38309,,10496.72283,10448.50286,,12219.86682,12219.86682,,13056.37732,13056.37732,,12741.1789,12655.79407,,12575.41781,12575.41781,,11289.66338,11118.17499,,11480.59713,11430.54849
10038.9781,9928.04713,,9321.785925,9313.379887,,11631.88362,11631.88362,,10496.72283,10462.14295,,12251.41471,12251.41471,,13056.37732,13038.54373,,12741.1789,12645.40761,,12623.7885,12623.7885,,11289.66338,11169.93024,,11494.6437,11451.61538
