-22377.23311,-22377.23311,,-25336.21103,-25336.21103,,-18103.34043,-18103.34043,,-517.8301125,-517.8301125,,-18800.50371,-18800.50371,,22234.82217,22234.82217,,-8359.445204,-8359.445204,,-13294.05426,-13294.05426,,-32191.0609,-32191.0609,,-9200.425579,-9200.425579,,-12594.52822,-12594.52822
-16005.88536,-16005.88536,,-18123.56891,-18123.56891,,-9291.274005,-9291.274005,,6116.983429,6116.983429,,-11767.48238,-11767.48238,,24573.85158,24573.85158,,-3571.827259,-3571.827259,,-5707.650411,-5707.650411,,-28819.48922,-28819.48922,,-5923.882867,-5923.882867,,-6852.022541,-6852.022541
-8537.483999,-8537.483999,,-13876.62116,-13876.62116,,-4388.902766,-4388.902766,,10258.92257,10258.92257,,-7153.267326,-7153.267326,,29215.27097,29215.27097,,1039.312173,1039.312173,,1700.928922,1700.928922,,-24543.90581,-24543.90581,,-3246.009705,-3246.009705,,-1953.175613,-1953.175613
1342.827438,1342.827438,,-6703.833089,-6703.833089,,3947.125761,3947.125761,,14518.9093,14518.9093,,-2655.590095,-2655.590095,,32700.60502,32700.60502,,6305.543932,6305.543932,,4243.050853,4243.050853,,-18607.04729,-18607.04729,,876.4470157,876.4470157,,3596.803885,3596.803885
5026.626825,5026.626825,,1024.166455,1024.166455,,6733.09752,6733.09752,,17377.59913,17377.59913,,2477.165737,2477.165737,,34542.70515,34542.70515,,8904.094799,8904.094799,,7415.815626,7415.815626,,-13257.89,-13257.89,,3893.903072,3893.903072,,7413.728431,7413.728431
13813.49223,13813.49223,,1668.076028,1668.076028,,8566.163129,8566.163129,,21510.73099,21510.73099,,6346.29197,6346.29197,,36597.84391,36597.84391,,12099.51826,12099.51826,,9730.80708,9730.80708,,-11978.01045,-11978.01045,,9600.939125,9600.939125,,10795.58523,10795.58523
16247.81032,16247.81032,,2822.69359,2822.69359,,12579.87726,12579.87726,,23681.05281,23681.05281,,10094.72442,10094.72442,,37050.91406,37050.91406,,14162.68579,14162.68579,,12492.90049,12492.90049,,-9090.570765,-9090.570765,,10642.75327,10642.75327,,13068.48412,13068.48412
21373.62487,21373.62487,,5284.807743,5284.807743,,14003.53694,14003.53694,,26087.24373,26087.24373,,14243.51827,14243.51827,,37850.36669,37850.36669,,17546.8899,17546.8899,,13818.87495,13818.87495,,-5942.581718,-5942.581718,,11929.41335,11929.41335,,15619.56947,15619.56947
24144.72255,24144.72255,,12375.65941,12375.65941,,16626.78409,16626.78409,,27239.58406,27239.58406,,16345.29631,16345.29631,,39246.93911,39246.93911,,19364.0163,19364.0163,,14754.4699,14754.4699,,-5746.187069,-5746.187069,,14672.52877,14672.52877,,17902.38134,17902.38134
27590.62378,27590.62378,,13640.34126,13640.34126,,18770.17354,18770.17354,,27980.43547,27980.43547,,18554.03842,18554.03842,,42237.09635,42237.09635,,21345.52943,21345.52943,,18170.01972,18170.01972,,-707.8961163,-707.8961163,,17367.69615,17367.69615,,20494.8058,20494.8058
