7995.152631,1955.738109,-5076.813722,,7621.866135,1605.271837,-5070.379145,,6799.244492,1789.557479,-4925.028996,,8344.806943,1529.142353,-6192.400505,,7786.464733,1900.383837,-9185.202549,,7677.401407,2179.019678,-5610.57843,,7034.903865,1855.879516,-3513.027875,,7893.484128,1531.078432,-3615.537186,,8616.786718,1576.491463,-6177.84846,,7759.935125,1927.212045,-7449.456449,,7753.004618,1784.977475,-5681.627332
8177.112154,5432.976447,-436.6398951,,10003.56509,5062.419513,-2808.796315,,10681.4703,5541.572085,475.2785356,,9531.359401,5374.029833,-2065.626428,,8404.779641,4886.375589,-1240.467267,,8749.007079,5157.953981,-67.4680666,,7583.199231,4636.953239,-2727.317123,,10775.36713,4946.334989,-1717.418519,,8663.077702,5217.952429,-676.8054193,,9979.472386,5227.21895,-3638.076783,,9254.841011,5148.378706,-1490.333728
10231.45158,6733.889494,900.7767472,,10057.38666,7845.623272,3119.529713,,11792.81692,6537.638606,-3330.011919,,10987.0863,7132.590191,-675.2580443,,11419.28057,6264.450548,-860.1048321,,9597.949529,5984.284782,-3448.938313,,9208.646694,5338.455776,-3170.62745,,10527.13992,6796.885671,-1929.672569,,8883.005378,6155.14017,-2122.673016,,10702.38615,6657.191497,3893.140088,,10340.71497,6544.615001,-762.3839595
11741.27936,8804.733685,481.8289338,,10228.34646,7530.469587,2550.707045,,10902.63794,8252.759766,3142.600288,,11205.48068,8853.973752,2459.333494,,12123.61159,7193.602054,463.7905905,,11366.12091,7257.436961,1430.240156,,9681.136255,6359.55412,-3251.658362,,11077.57181,7547.357207,-1615.973826,,10703.38792,7747.058045,1498.488977,,11690.43894,8448.0905,2090.287214,,11072.00119,7799.503568,924.9644511
12006.13953,9240.896916,-423.3111524,,10268.66829,7733.491653,-208.4812902,,12251.42031,10030.11923,3360.623025,,11306.78053,8381.084208,236.2012549,,11883.08339,9345.339879,1402.015465,,11248.20845,7976.390382,-2414.544317,,11383.08719,7550.352378,-1174.596989,,11763.52126,8782.412777,1471.410238,,12068.18579,8839.248119,611.1857481,,12427.04088,9346.136083,1941.516285,,11660.61356,8722.547162,480.2018268
12723.84265,10420.1028,2125.441055,,10684.19361,8396.571011,1317.089655,,11878.69159,9707.112638,1031.838956,,13144.99495,9763.510836,4380.442068,,13457.59857,10409.24034,4974.308073,,12390.42512,9716.002231,2926.679689,,12261.12959,8912.327861,-481.1512906,,12146.52412,9502.446276,1562.177996,,12853.6299,9761.485848,1941.976143,,13662.72775,10420.68464,1968.938192,,12520.37578,9700.948447,2174.774054
13509.3964,10802.60533,2425.792516,,10394.81032,7581.829085,-2006.038945,,12677.8119,10477.15596,2912.432989,,12999.00761,10095.37464,4078.607167,,13379.40943,10664.40987,4573.622788,,13320.58071,10897.20266,2012.109728,,12133.3769,8861.870651,-123.9257381,,11907.10602,9482.801229,455.9089152,,14691.16855,10878.14407,5743.959691,,14659.57522,11003.99229,2933.105688,,12967.22431,10074.53858,2300.55748
14380.79087,11589.38434,4656.821856,,10503.79309,7797.203957,-5816.710155,,13486.18747,10756.82933,4260.997965,,13739.64155,10381.02023,2400.309,,13566.44613,11431.71005,5608.691873,,14255.59313,11722.15208,6402.785417,,12619.6163,9646.653194,2672.864575,,13557.84289,10518.68035,1863.693469,,14551.34342,12210.50911,4785.28427,,14744.90759,12181.17081,7846.341739,,13540.61624,10823.53134,3468.108001
15595.95478,12548.52585,7863.681768,,11335.58642,8280.903756,-1126.699966,,13750.72833,11512.29806,7475.595968,,12800.57231,10842.28915,4983.948107,,14942.12148,12079.56172,5143.586545,,13860.27898,11542.6172,4904.954392,,12713.0386,10140.51613,5506.574171,,13365.95652,10951.26992,4970.373691,,14918.48971,12465.16367,9090.173952,,14508.55644,13138.87184,9142.158665,,13779.12836,11350.20173,5795.434729
14910.41289,13330.55124,9561.682853,,11840.76382,8767.084479,-621.281651,,14198.63903,11930.28086,6477.296859,,14060.75227,10687.52589,1807.360195,,15177.30514,12833.93706,6731.292884,,14319.86077,11607.60277,4098.528984,,13505.34514,10737.50751,2983.869258,,14447.12303,11460.0777,5957.321376,,14355.38424,12403.68315,5847.38983,,15432.24861,12921.01336,6141.477217,,14224.78349,11667.9264,4898.493781
15343.33505,13246.43539,8534.009265,,12956.79831,9617.988347,2853.972106,,14403.16937,12354.85049,5626.694277,,13393.56814,11336.74075,6572.845886,,15560.96431,13785.88214,8466.578024,,14690.06082,12382.76143,6890.940593,,14260.27769,12206.90187,6911.379027,,14124.07023,11866.99021,6683.262158,,15030.32889,12978.44177,6140.878518,,15117.26467,13378.69245,7905.060128,,14487.98375,12315.56848,6658.561998
