17367.49521,-13551.67996,-54199.93152,,12452.06352,-12436.05931,-50549.47774,,12348.35735,-16435.96131,-52114.05618,,29645.67648,-15661.34829,-46575.16491,,17953.39814,-14521.26222,-50859.65759
18493.01386,391.637666,-55085.62837,,15019.45016,-1815.221432,-52502.37453,,15069.28368,-765.9030602,-38262.89769,,28711.57348,4985.356652,-34517.85729,,19323.3303,698.9674564,-45092.18947
24035.72301,7534.813736,-51738.71125,,25105.99343,2965.413986,-33227.83365,,19787.8427,10493.7483,-29268.13682,,29615.39659,13791.09938,-14080.70377,,24636.23893,8696.26885,-32078.84637
28998.9112,6466.6122,-28827.6959,,26448.35245,13540.26899,-26334.28804,,20992.39992,14719.66185,-160.2755733,,29122.5497,22692.1964,-14119.91297,,26390.55332,14354.68486,-17360.54312
28628.98701,18017.26579,-7578.900381,,32508.77193,19643.84976,-3839.823652,,23969.32249,16700.99256,-6821.709078,,31996.15199,23305.35529,1633.288224,,29275.80836,19416.86585,-4151.786222
33291.68077,19142.18155,-7149.66735,,33491.83112,23602.967,-15670.88836,,25048.52113,13967.12233,-21054.61074,,32654.04228,23029.90853,-25916.45987,,31121.51882,19935.54485,-17447.90658
35769.20826,20304.97546,-5295.67421,,35321.56319,30419.14297,17419.4872,,24734.98718,15334.41533,-4204.701605,,33034.70049,21042.37223,-19853.66733,,32215.11478,21775.2265,-2983.638986
36054.69433,23496.71639,-7936.225406,,36830.27705,31257.11672,12493.88528,,25838.83926,18193.46338,-21973.13947,,34119.04177,21707.29335,-921.6465434,,33210.7131,23663.64746,-4584.281536
36318.4409,33627.70097,21300.07043,,37055.15419,26399.18537,-2704.106851,,27232.25874,19882.96335,-5371.785865,,32932.16418,24331.59414,1853.054366,,33384.5045,26060.36096,3769.30802
37595.6714,27499.9453,242.2019758,,37055.15419,34117.12878,16846.54256,,27380.06435,21618.56612,4497.943761,,34428.91847,26654.09362,-9330.499957,,34114.9521,27472.43345,3064.047085
39218.69596,32635.6029,9601.3166,,38253.12963,32647.6811,16490.70536,,30808.82906,19738.96294,-5833.570923,,34554.38303,29105.06408,8387.694369,,35708.75942,28531.82775,7161.536352
39122.4329,31264.06613,-29037.87672,,38559.15091,30230.71812,5870.768847,,32380.53829,22750.83141,-9208.445962,,36295.911,31213.70697,15471.15452,,36589.50828,28864.83066,-4226.099828
39009.13108,30543.45304,-818.7866937,,38711.58388,27806.3292,14908.09188,,32766.12535,19817.47922,-8445.348518,,36096.53649,26387.0509,-1753.842976,,36645.8442,26138.57809,972.5284228
39173.64356,30703.89011,-12622.11009,,39026.86158,33679.60443,17032.77331,,32380.53829,21815.02225,-8333.087761,,36105.5264,27167.54561,7608.862155,,36671.64246,28341.5156,921.6094022
39365.19714,28731.07846,-8644.99541,,39214.87451,30385.04346,12290.02629,,32619.6082,23456.52135,-10607.23198,,36999.12154,33125.98809,10946.83557,,37049.70035,28924.65784,996.1586179
39235.96241,30323.18137,9047.778375,,39355.25997,28534.95649,-7309.106179,,32653.15701,21541.88097,-1679.974002,,38538.68098,25780.16472,1456.133104,,37445.76509,26545.04589,378.7078245
39590.83803,28859.44671,2262.678492,,40057.33705,32645.24053,10434.175,,33236.72806,24756.49301,-16044.7744,,38676.86685,31337.53902,1528.629593,,37890.4425,29399.67982,-454.8228288
39466.97394,28026.2868,-13040.41082,,40057.33705,31126.34665,13274.50941,,33503.28999,20182.84033,-13989.81109,,38420.61521,29082.33148,15923.19764,,37862.05405,27104.45132,541.8712871
39642.55576,34567.49903,8247.580358,,40234.62889,36705.11666,9845.188583,,34618.32195,26446.88244,-9566.29007,,38801.67056,32855.70679,8181.4691,,38324.29429,32643.80123,4176.986993
39547.16675,32422.626,3593.001038,,40433.87119,33163.61641,-7084.484274,,36055.56015,29662.6786,7827.771309,,39557.57312,28189.79504,-10680.7917,,38898.5428,30859.67901,-1586.125907
39547.16675,32183.27535,-2524.289088,,40433.87119,33890.18158,16984.71556,,37702.75646,32840.01576,15274.99606,,39079.25884,30860.70339,1129.308715,,39190.76331,32443.54402,7716.182813
39547.16675,34879.15793,14955.31907,,40433.87119,34589.58469,18556.20056,,36442.04344,27520.16887,2720.262221,,39137.99503,25561.64046,-12875.33968,,38890.2691,30637.63799,5839.110542
39677.3912,34036.91227,15562.31048,,40944.73883,35790.25845,3966.51216,,36854.71095,22571.1726,-12524.28179,,39335.63476,29851.88186,12188.10182,,39203.11893,30562.55629,4798.160666
40501.07379,33173.49376,17718.42958,,41497.07586,34379.50277,12664.03666,,36854.71095,31876.9446,12881.39033,,39603.08092,28406.62216,10613.60347,,39613.98538,31959.14082,13469.36501
40167.25491,32500.73982,4104.687323,,42097.6218,35069.26993,17006.85531,,37198.86265,28156.39037,-20907.98295,,39821.14357,36503.15873,24160.53396,,39821.22073,33057.38971,6091.02341
40610.39407,37438.49986,18621.21669,,42209.63778,33901.75595,16465.74174,,38703.00059,34436.9074,17520.69128,,40099.13206,30807.61783,13912.89332,,40405.54113,34146.19526,16630.13576
41524.11663,35207.00234,13573.69606,,42420.14612,26031.64174,-7186.19634,,38703.00059,29805.09991,785.2176282,,40472.73709,34085.44064,-10804.00343,,40780.00011,31282.29616,-907.8215215
41784.0404,32733.813,3625.206717,,43032.32614,35776.85235,3231.86953,,38837.67616,35687.18262,14067.59255,,40499.74327,27880.9399,-12055.58434,,41038.44649,33019.69697,2217.271114
41977.48645,37818.37889,21994.79041,,42673.78272,36237.0418,21572.40972,,39547.2919,34043.98744,19859.0668,,40907.86988,30673.14723,3332.628448,,41276.60774,34693.13884,16689.72384
41514.78809,34438.80291,-10488.17029,,42626.3095,27529.06875,597.9050636,,39500.87299,23837.78295,-27104.95959,,40615.06706,31642.62164,6563.288195,,41064.25941,29362.06906,-7607.984155
41711.64334,36343.37444,18643.61204,,42626.3095,37624.46402,9762.211603,,40229.60441,29669.2106,2608.582465,,40696.57733,34345.69096,7602.557208,,41316.03365,34495.68501,9654.240828
45909.33103,42520.9412,31066.22469,,46962.70399,43935.73224,26970.91622,,45698.87429,40092.14888,25123.12038,,47696.79943,43862.59251,28345.54536,,46566.92719,42602.85371,27876.45166
44094.22137,10892.0492,-28662.49445,,33126.78341,14190.68216,-11494.46367,,38630.09905,18245.64141,-34048.19956,,42965.03264,22409.85963,1579.453446,,39704.03412,16434.5581,-18156.42606
44094.22137,25132.20624,-15827.35219,,32954.31851,22793.98454,2935.135041,,35813.39093,24255.0329,-17767.66754,,42965.03264,30155.70059,8765.727907,,38956.74086,25584.23107,-5473.539194
41873.32591,32031.97703,3358.229927,,36221.4912,26943.88622,12394.71317,,33827.39444,26630.03643,96.66281808,,42965.03264,33779.65655,5458.643861,,38721.81105,29846.38906,5327.062444
40685.57388,33514.17476,12426.89178,,38298.97061,27571.68691,7766.725483,,35762.05318,25367.77413,9003.62419,,43203.48945,33154.81525,11667.64083,,39487.52178,29902.11276,10216.22057
40937.99488,36985.58195,21077.79099,,34922.32095,24241.67892,-9067.907768,,34210.86944,28366.70449,12788.82699,,42514.88798,34052.12495,7478.056628,,38146.51831,30911.52258,8069.191709
40679.90766,34540.67613,10791.4726,,34395.55397,25102.0344,8652.988241,,36041.74654,30654.37888,12181.03422,,42514.88798,31875.15137,11901.32714,,38408.02404,30543.0602,10881.70555
41221.81716,34862.67803,17841.4225,,39950.38592,29859.98035,18672.20553,,36136.13643,27941.37241,3793.585983,,42652.28766,38914.1095,23216.42314,,39990.15679,32894.53507,15880.90929
41537.22215,38223.09412,18564.07652,,40090.58297,27499.50871,-10307.61735,,36965.93392,22808.54479,-11850.8235,,42859.75197,34259.36499,13522.80618,,40363.37275,30697.62815,2482.110463
41537.22215,35769.40006,17841.89271,,40898.40994,32967.81965,12926.32038,,37951.81517,32836.80505,18681.9653,,42374.71778,33867.8504,12740.88605,,40690.54126,33860.46879,15547.76611
41591.78479,36901.9375,14823.99369,,41371.181,27714.97252,-9841.412953,,36660.56349,25224.97004,-2107.103362,,42381.17884,35152.39624,7916.375083,,40501.17703,31248.56907,2697.963114
41537.22215,35965.70244,14442.72913,,42943.46122,32611.04927,14063.4412,,36922.10659,23361.75895,-16888.873,,42533.53456,35484.25554,19227.40688,,40984.08113,31855.69155,7711.176052
41566.99251,33533.763,18981.8037,,42923.25448,35390.18308,18811.77202,,37424.6279,23698.67802,41.92587441,,42250.96113,34350.82209,22276.06916,,41041.459,31743.36155,15027.89269
41705.71677,30663.2213,-4689.870581,,42923.25448,35485.18686,-3025.342612,,37337.83861,27802.78566,3980.208322,,42475.246,35775.82838,3165.613428,,41110.51396,32431.75555,-142.3478608
41814.87423,35619.44113,15600.6185,,42585.81123,38230.85721,15097.30621,,37013.04643,29234.97506,6750.30724,,42475.246,36552.19328,23321.37998,,40972.24447,34909.36667,15192.40298
