3168.144943,323.426872,-3253.520805,,2809.29471,579.3886727,-2408.893436,,3456.957998,552.5713591,-2381.141017,,3280.570705,551.7589677,-3336.26323,,3178.742089,501.7864679,-2844.954622,,181.7892288
3586.272447,2198.308117,-942.2888014,,2857.698319,2066.851015,-870.9944804,,3464.391222,2006.645008,-1284.130706,,3335.116112,2051.970529,-1854.442411,,3310.869525,2080.943667,-1237.9641,,
3904.693078,2802.625982,240.8362866,,3181.697253,2521.563128,111.8287019,,3676.817951,3234.678539,1234.592507,,3455.646408,3071.267883,-415.4951067,,3554.713672,2907.533883,292.9405971,,
3942.848322,2965.336745,576.9777434,,3325.541379,2602.937485,605.8751557,,3711.593813,3123.237005,532.532613,,3517.157332,3225.60375,-1677.634013,,3624.285212,2979.278746,9.437874768,,
3978.17179,3275.685026,683.1683326,,3658.710319,3177.953774,752.4267541,,3860.877292,3506.981847,352.1455729,,3549.917346,2878.379246,759.3429569,,3761.919187,3209.749973,636.7709041,,
3946.395446,3067.331734,1300.77223,,3616.478434,3080.169258,-194.1660024,,3917.304543,3437.25827,2181.562993,,3615.692137,3201.867813,-507.9623084,,3773.96764,3196.656769,695.051728,,
4025.227902,3309.28846,590.9661299,,3661.155666,2704.918294,190.4149067,,3974.876083,3333.361771,-1026.376568,,3789.731192,3143.824278,1187.832052,,3862.747711,3122.848201,235.7091301,,
4054.762761,3383.071104,350.2492668,,3820.79946,2914.267808,578.5619979,,3978.361847,3496.063916,2573.230491,,3969.629709,3350.980359,904.2717911,,3955.888444,3286.095797,1101.578387,,
4139.477608,2900.434519,52.17176863,,3932.970689,2892.024835,-304.2932077,,4100.027208,3904.979065,3393.939437,,4029.793735,3303.346053,909.7507443,,4050.56731,3250.196118,1012.892186,,
4176.168392,2979.400519,-759.5975272,,3858.972526,3169.580158,1706.208206,,4109.080117,3603.784629,1832.780989,,4109.022882,3697.40543,1645.201084,,4063.310979,3362.542684,1106.148188,,
4255.38586,2906.136595,411.8549183,,3939.036317,3664.553972,2210.507776,,4149.117929,3861.423996,2989.682401,,4097.623692,3530.396631,133.2276122,,4110.290949,3490.627798,1436.318177,,
4366.192231,3574.623274,590.2314602,,4056.69377,3508.572069,1755.917013,,4186.366827,3854.78056,1936.461643,,4108.67287,3517.51018,1272.227625,,4179.481425,3613.871521,1388.709435,,
4368.607236,3961.593054,2049.296249,,4100.28128,3278.68826,1249.269829,,4179.434646,3828.844476,1295.801077,,4154.008178,3643.953947,1138.366796,,4200.582835,3678.269934,1433.183488,,
4394.428199,3286.454103,1429.434091,,4197.859962,3443.905909,-887.6821628,,4203.866842,3847.398196,2679.883983,,4154.008178,3222.653817,-710.1029749,,4237.540795,3450.103006,627.8832342,,
4378.353091,3953.636103,2101.778437,,4143.512063,3547.935623,485.0129966,,4252.837153,3663.155486,2706.279741,,4174.256426,3542.159052,268.3601884,,4237.239683,3676.721566,1390.357841,,
4401.160999,3240.028916,-706.5428324,,4107.559479,3510.376921,-170.7408692,,4286.358867,3764.100224,3230.093054,,4227.651392,3122.413242,-428.9857794,,4255.682684,3409.229826,480.9558932,,
4409.531082,4174.671815,3029.490136,,4152.93256,3671.555995,2227.823162,,4308.898015,3934.286368,2768.712496,,4227.651392,3788.104862,2854.428784,,4274.753262,3892.15476,2720.113645,,
4554.846513,4137.424747,2900.479566,,4273.990236,3687.382023,2226.619449,,4398.169572,3583.681114,-6.795759396,,4260.081553,3920.965983,3218.78324,,4371.771969,3832.363467,2084.771624,,
4607.185852,4188.97181,1916.706229,,4333.30733,3837.610781,516.7059231,,4444.845865,3579.393035,-10.66204041,,4313.999283,3797.943737,2797.3764,,4424.834582,3850.979841,1305.031628,,
4585.00397,4038.709495,2780.398408,,4514.845096,3470.682311,607.8421523,,4445.915532,4004.513392,3.414073539,,4304.820932,3735.820924,1822.181721,,4462.646383,3812.431531,1303.459089,,
4513.3258,4015.293474,2538.670247,,4543.053249,4018.279018,2159.411298,,4453.838351,3983.944981,2208.357268,,4362.546643,3987.546982,2569.363538,,4468.191011,4001.266114,2368.950588,,
4559.758882,3988.784719,1818.922428,,4618.442628,4334.121558,3103.287326,,4451.273332,3581.339875,728.9644947,,4405.321382,3844.693605,2618.641405,,4508.699056,3937.234939,2067.453913,,
4600.225278,3814.440972,1317.201679,,4618.442628,3851.214732,355.5377311,,4465.497939,4128.50782,2082.150844,,4380.817719,4013.642643,3220.749618,,4516.245891,3951.951542,1743.909968,,
4602.940029,4163.603897,2871.468476,,4667.266758,4397.107078,4021.717944,,4465.497939,4115.439141,2865.279316,,4394.630316,3831.967633,406.3003999,,4532.583761,4127.029437,2541.191534,,
4694.112173,3860.351841,2497.675414,,4673.685206,4118.269204,3346.632049,,4465.497939,3457.005468,-356.8946792,,4470.6343,3988.200919,2698.505066,,4575.982405,3855.956858,2046.479463,,
4651.240097,3918.596388,1322.214228,,4673.296984,3727.689561,1496.198751,,4475.652731,4214.813699,3697.575547,,4424.77407,3385.374182,-61.57206754,,4556.24097,3811.618458,1613.604115,,
4649.749123,4248.190249,3121.374064,,4691.901048,3802.503292,1662.980922,,4475.652731,3892.412101,1412.419395,,4489.556396,4129.124546,3314.534825,,4576.714824,4018.057547,2377.827301,,
4619.513399,3921.579773,2659.05154,,4680.053958,4127.646275,1657.232735,,4484.654806,4160.053829,2254.545616,,4571.951107,3562.635715,-830.7652432,,4589.043317,3942.978898,1435.016162,,
4697.072467,3780.533327,-878.3426989,,4674.87553,4267.273832,3077.179136,,4487.205573,4208.259836,466.9388125,,4571.951107,4006.056151,3060.319704,,4607.776169,4065.530786,1431.523738,,
4725.143753,3757.819158,-2.378312597,,4714.789553,4177.888261,49.81268557,,4491.722435,4075.927058,1386.669237,,4553.589318,3494.282484,894.6580648,,4621.311265,3876.47924,582.1904186,,
4792.010307,4280.218802,2892.428593,,4691.527707,4335.540406,3154.459986,,4497.759906,4238.575603,3714.349483,,4559.218182,3975.961841,2811.854447,,4635.129025,4207.574163,3143.273127,,
4719.51008,4007.082071,2198.051088,,4699.298207,4233.028386,1724.132815,,4512.035432,4388.400724,3241.892828,,4605.751608,3901.629173,1976.027379,,4634.148832,4132.535088,2285.026027,,
4756.395014,4174.656602,1239.580225,,4695.303106,4311.744955,3143.10949,,4514.873122,4082.388538,3371.310341,,4713.791173,4031.133043,840.7099283,,4670.090604,4149.980785,2148.677496,,
4740.447127,4099.443671,2061.630541,,4712.198806,3894.669161,1288.603095,,4517.599205,4174.182236,2785.97336,,4731.849372,4015.178037,3060.273175,,4675.523628,4045.868276,2299.120043,,
4740.447127,3767.316444,1827.126778,,4716.896558,4480.473247,2594.566309,,4554.229944,4015.562989,2114.735885,,4707.092794,3737.216355,-347.4151165,,4679.666606,4000.142259,1547.253464,,
4743.725607,4133.949061,2079.491599,,4741.051432,4454.594976,3374.371764,,4551.688335,4174.784663,2604.692736,,4707.092794,3988.341536,1370.220461,,4685.889542,4187.917559,2357.19414,,
4747.782967,4280.70305,3108.338072,,4733.067018,4278.588986,2858.869012,,4560.318909,3841.94882,-38.54102262,,4707.092794,4163.19766,-343.811614,,4687.065422,4141.109629,1396.213612,,
4786.522216,3742.643784,1348.014587,,4804.535596,4415.042839,2684.635824,,4560.318909,4001.448573,1531.822676,,4707.092794,4312.386153,2934.149866,,4714.617379,4117.880337,2124.655738,,
4792.16189,3959.715358,2019.500796,,4806.290618,3751.274696,231.446654,,4557.68354,4262.193517,3397.600125,,4748.136955,4332.087632,2752.238427,,4726.068251,4076.317801,2100.1965,,
4809.371386,3675.466806,1484.967317,,4824.740751,4511.066948,3651.207609,,4558.52737,3577.495113,634.5272058,,4782.427675,3764.638151,2369.99687,,4743.766795,3882.166754,2035.174751,,
4835.665745,4468.783088,2340.202331,,4856.247926,4452.697071,3981.996254,,4576.894571,4024.797298,2181.101289,,4718.75808,4167.932542,302.6158158,,4746.89158,4278.5525,2201.478922,,
4802.127792,3704.424238,392.3439087,,4841.121426,4476.654735,3414.939827,,4569.783172,3936.004337,886.6296232,,4707.092794,4112.623203,3344.065673,,4730.031296,4057.426628,2009.494758,,
4833.325566,4322.60403,2488.926651,,4874.142672,4215.873436,1205.698029,,4569.783172,3786.700234,711.6318374,,4670.220436,3714.854872,743.4642021,,4736.867961,4010.008143,1287.43018,,
4833.325566,4326.858081,2407.422389,,4874.142672,4369.133204,2927.927866,,4616.358648,3809.046622,1324.731904,,4677.982546,3877.885042,2402.47962,,4750.452358,4095.730737,2265.640445,,
4829.493614,3880.060627,2195.818478,,4872.698655,4213.173669,-1515.240943,,4568.040407,3830.95226,1323.918994,,4696.285503,4174.926165,2274.251009,,4741.629545,4024.77818,1069.686884,,
4843.528627,4244.042779,2669.727321,,4869.989748,4705.516882,4394.543139,,4568.11961,3908.678202,1887.546243,,4719.156252,3618.831593,229.430876,,4750.198559,4119.267364,2295.311895,,
4858.376989,4336.071641,2161.340172,,4869.989748,3986.732272,1062.681439,,4569.670937,3869.428964,-81.98674688,,4700.214696,3930.64405,-84.52874535,,4749.563092,4030.719232,764.3765297,,
4844.171781,4132.859626,1544.189973,,4871.234286,4340.095981,1018.639721,,4553.548402,4208.62338,2545.497034,,4671.973897,3851.182786,2568.152301,,4735.232092,4133.190443,1919.119757,,
4868.943923,4125.440683,2910.349175,,4867.663608,4239.858445,2880.669727,,4580.400424,4208.194962,2645.74654,,4684.588979,4078.38882,1743.320522,,4750.399233,4162.970728,2545.021491,,
4843.702945,4370.126375,2808.656984,,4867.663608,4396.159674,3228.436214,,4599.77086,4220.566542,2299.2752,,4657.671698,3338.138344,-415.9707751,,4742.202278,4081.247734,1980.099406,,
4870.239682,4325.625884,980.1650292,,4888.580886,4317.756766,3241.743469,,4599.77086,3766.247257,1969.841285,,4708.674936,3645.0882,1907.157997,,4766.816591,4013.679527,2024.726945,,
4858.038607,4304.765973,2886.552359,,4862.098269,4414.011855,2689.232594,,4551.439473,3515.995872,1335.832261,,4796.397308,4011.125289,1943.220234,,4766.993414,4061.474747,2213.709362,,
